,product_code,product_name,brand,store,url,image_url,price,original_price,product_description,categories,specs,model_text
1125,Assassin X 120 Refined SE ARGB,"thermalright assassin x 120 refined se argb cpu air cooler, single tower w/ 4x 6mm heat pipes & high performance single fan, lga1700",thermalright,Oriental Store,https://os-jo.com/thermalright-assassin-x-120-refined-se-argb-cpu-air-cooler-single-tower-w-4x-6mm-heat-pipes-high-performance-single-fan-lga1700,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/Assassin-X-120-Refined-SE-ARGB/1-1200x1200.jpg,20.0,20.0,"Heatsink Specifications:Dimension：L120 mm x W46 mm x H148 mmWeight：630gHeat pipes：6mm heatpipe x 4 units
TL-C12C-S FAN Spec：Dimension：L120 mm x W120 mm x H25 mmWeight：120gRated Speed：1550 RPM±10% (MAX)Noise Level：25.6 dBAAir Flow：66.17 CFM (MAX)Air Pressure：1.53mm H2O (MAX)Ampere：0.20 AConnector：4 Pin (PWM Fan connector)ARGB Connector：3 PIN 5VBearing Type : S-FDB Bearing
*Intel：LGA115X/1200/1700*AMD：AM4/AM5","corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components",,"thermalright assassin x 120 refined se argb cpu air cooler, single tower w/ 4x 6mm heat pipes & high performance single fan, lga1700  corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components"
1126,Assassin Spirit 120 PLUS V2,"thermalright assassin spirit 120 plus v2 cpu air cooler, single tower w/ 4x 6mm heat pipes & high performance dual fan, lga1700",thermalright,Oriental Store,https://os-jo.com/thermalright-assassin-spirit-120-plus-v2-cpu-air-cooler-single-tower-w-4x-6mm-heat-pipes-high-performance-dual-fan-lga1700,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/Assassin-Spirit-120-PLUS-V2/1-1200x1200.jpg,20.0,20.0,"Heatsink Specifications:Dimension: L120 mm x W48 mm x H154 mmWeight: 500gHeat pipes: 6mm heatpipe x 4 units
TL-C12 V2 FAN Spec：Dimension: L120 mm x W120 mm x H25 mmRated Speed: 1500 RPM±10% (MAX)Noise Level: 25.6 dBAAir Flow: 66.17 CFM (MAX)Air Pressure: 1.53 mm H2O (MAX)Ampere: 0.20 AConnector: 4 Pin (PWM Fan connector)Bearing Type : S-FDB Bearing
TL-C12R V2 FAN Spec：Dimension: L120 mm x W120 mm x H25 mmRated Speed: 1500 RPM±10% (MAX)Noise Level: 25.6 dBAAir Flow: 58 CFM (MAX)Air Pressure: 1.53 mm H2O (MAX)Ampere: 0.20 AConnector: 4 Pin (PWM Fan connector)Bearing Type : S-FDB Bearing
*Intel：LGA115X/1200/1700*AMD：AM4/AM5","corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components",,"thermalright assassin spirit 120 plus v2 cpu air cooler, single tower w/ 4x 6mm heat pipes & high performance dual fan, lga1700  corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components"
1127,Frozen Notte 360 BLACK ARGB,"thermalright frozen notte 360 black argb cpu liquid cooler, extreme performance aio w/ 3x tl-e12b-s fans, lga1700",thermalright,Oriental Store,https://os-jo.com/thermalright-frozen-notte-360-black-argb-cpu-liquid-cooler-extreme-performance-aio-w-3x-tl-e12b-s-fans-lga1700,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/Frozen-Notte-360-BLACK-ARGB/1-1200x1200.jpg,95.0,95.0,"Pump Dimensions：W72 mm x D72 mm x H54 mmPump Rated Speed：5300 RPM±10% (MAX)Pump Noise Level：28 dBA(MAX)Pump Power Consumption：1.5W (MAX)Pump Rated Voltage：12V DCAmpere：0.12±10% AConnector：4 PIN PWMARGB Connector：3 PIN 5VRadiator：AluminumPump MTTF：40000 Hours
TL-E12B-S SPECIFICATION：Dimension：L120 mm x W120 mm x H25 mmWeight: 150 gRated Speed：2000 RPM±10% (MAX)Noise Level：27.7 dBA (MAX)Air Flow：72.37 CFM (MAX)Air Pressure：2.87 mm H2O (MAX)Ampere：0.16 AConnector：4 PIN PWMARGB Connector：3 PIN 5VBearing Type：S-FDB V2 Bearing","corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components",,"thermalright frozen notte 360 black argb cpu liquid cooler, extreme performance aio w/ 3x tl-e12b-s fans, lga1700  corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components"
1128,ROG RYUO III 360 ARGB,"asus rog ryuo iii 360 argb anime matrix™ led display all-in-one 360mm liquid cpu cooler w/ 3x120mm argb fans, lga1700 support",asus,Oriental Store,https://os-jo.com/asus-rog-ryuo-iii-360-argb-anime-matrix-led-display-all-in-one-360mm-liquid-cpu-cooler-w-3x120mm-argb-fans-lga1700-support,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/ROG-RYUO-III-360-ARGB/ROG-RYUO-III-360-ARGB-1200x1200.jpg,249.0,249.0,"ROG RYUO III 360 ARGB
ROG Ryuo III 360 all-in-one liquid CPU cooler with Asetek 8th gen pump solution, Anime Matrix™ LED Display and ROG ARGB cooling fans","corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components",intel: lga 1700  1200  115xamd: am5  am4,"asus rog ryuo iii 360 argb anime matrix™ led display all-in-one 360mm liquid cpu cooler w/ 3x120mm argb fans, lga1700 support intel: lga 1700  1200  115xamd: am5  am4 corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components"
1129,MLW-D24M-A18PZ-RW,"cooler master masterliquid 240l core argb (white) cpu liquid cooler, new gen s dual chamber pump, 120mm argb fans w/ cryofuze performance thermal paste",cooler master ,Oriental Store,https://os-jo.com/cooler-master-masterliquid-240l-core-argb-white-cpu-liquid-cooler-new-gen-s-dual-chamber-pump-120mm-argb-fans-w-cryofuze-performance-thermal-paste,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/MLW-D24M-A18PZ-RW/MLW-D24M-A18PZ-RW-240L-CORE-1200x1200.jpg,59.0,69.0,,"corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components",lga1700  lga1200  lga1151  lga1150  lga1155  lga1156  am5  am4  am3  am3+  am2+  am2  fm2,"cooler master masterliquid 240l core argb (white) cpu liquid cooler, new gen s dual chamber pump, 120mm argb fans w/ cryofuze performance thermal paste lga1700  lga1200  lga1151  lga1150  lga1155  lga1156  am5  am4  am3  am3+  am2+  am2  fm2 corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components"
1130,SP120 RGB ELITE (White),corsair icue sp120 rgb elite 3in1(white) pwm pc low-noise high & performance fans & w/ icue node core controller,nzxt,Oriental Store,https://os-jo.com/corsair-icue-sp120-rgb-elite-3in1-white-pwm-pc-low-noise-high-performance-fans-w-icue-node-core-controller,https://os-jo.com/image/cache/catalog/products/Accessories/fans-cooling/SP120-RGB-ELITE-(White)/61dvcmphwoS._SL1500_-1200x1200.jpg,75.0,75.0,,"corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components",,"corsair icue sp120 rgb elite 3in1(white) pwm pc low-noise high & performance fans & w/ icue node core controller  corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components"
1131,TPX-NOPP-9010-R1,cooler master thermal pad 1.0mm high performance thermal pad w/ high thermal conductivity 13.3w/mk,cooler master ,Oriental Store,https://os-jo.com/cooler-master-thermal-pad-1-0mm-high-performance-thermal-pad-w-high-thermal-conductivity-13-3w-mk,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/TPX-NOPP-9010-R1/dfdfdf-1200x1200.jpg,8.0,8.0,No Description,"corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components",,"cooler master thermal pad 1.0mm high performance thermal pad w/ high thermal conductivity 13.3w/mk  corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components"
1132,Thermal Grizzly Kryonaut Extreme,"thermal grizzly kryonaut extreme the high performance thermal paste (33,84 g/ 9,0 ml)",thermal grizzly ,Oriental Store,https://os-jo.com/thermal-grizzly-kryonaut-extreme-the-high-performance-thermal-paste-33-84-gram-9-0-ml,https://os-jo.com/image/cache/catalog/products/Accessories/master-gel/41t5zcfXxsL._AC_-1200x1200.jpg,85.0,99.0,,"corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components",,"thermal grizzly kryonaut extreme the high performance thermal paste (33,84 g/ 9,0 ml)  corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components"
1133,MINUS PAD ,"thermal grizzly minus pad 8 - 100x 100x 2,0 mm",thermal grizzly ,Oriental Store,https://os-jo.com/thermal-grizzly-minus-pad-8-100x-100x-2-0-mm,https://os-jo.com/image/cache/catalog/products/Accessories/master-gel/81lLXKqG5LL._AC_SX679_-1200x1200.jpeg,30.0,40.0,No Description,"corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components",,"thermal grizzly minus pad 8 - 100x 100x 2,0 mm  corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components"
1134,UNI FAN SL140,lian li uni fan sl140 kit 2 packs black w/ controller (argb 140mm led pwm daisy-chain),lian li,Oriental Store,https://os-jo.com/lian-li-uni-fan-sl140-kit-2-packs-black-w-controller-argb-140mm-led-pwm-daisy-chain,https://os-jo.com/image/cache/catalog/products/Accessories/fans-cooling/UNI-FAN-SL140/61A62uQ5ZJL._AC_SY450_-1200x1200.jpg,75.0,75.0,No Description,"corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components",,"lian li uni fan sl140 kit 2 packs black w/ controller (argb 140mm led pwm daisy-chain)  corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components"
1135,BORA DIGITAL ,"lian li bora digital series rgb 120mm argb led pwm fan, 3 fans pack - (silver) frame",lian li,Oriental Store,https://os-jo.com/lian-li-bora-digital-series-rgb-120mm-argb-led-pwm-fan-3-fans-pack-silver-black-white-frame,https://os-jo.com/image/cache/catalog/products/Accessories/fans-cooling/LIAN-LI-BORA/silver-1200x1200.jpeg,49.0,49.0,No Description,"corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components",,"lian li bora digital series rgb 120mm argb led pwm fan, 3 fans pack - (silver) frame  corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components"
1136,NH-L9i,"noctua nh-l9i, premium low-profile cpu cooler for intel lga115x (brown)",noctua,Oriental Store,https://os-jo.com/noctua-nh-l9i-premium-low-profile-cpu-cooler-for-intel-lga115x-brown,https://os-jo.com/image/cache/catalog/products/ANOCTUA/L9I/39e2c1cf125499d7cfd9894ddd97aa77-1200x1200.JPEG,15.0,15.0,No Description,"corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components",ntel lga1150  lga1151  lga1155  lga1156  lga1200,"noctua nh-l9i, premium low-profile cpu cooler for intel lga115x (brown) ntel lga1150  lga1151  lga1155  lga1156  lga1200 corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components"
1137,NH-L9a-AM4,"noctua nh-l9a-am4 chromax.black, low-profile cpu cooler for amd am4 (black)",noctua,Oriental Store,https://os-jo.com/noctua-nh-l9a-am4-chromax-black-low-profile-cpu-cooler-for-amd-am4-black,https://os-jo.com/image/cache/catalog/products/ANOCTUA/L9A-BLACK/81lSDNyxMEL._AC_SL1500_-1200x1200.JPEG,19.0,19.0,No Description,"corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components",amd am4,"noctua nh-l9a-am4 chromax.black, low-profile cpu cooler for amd am4 (black) amd am4 corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components"
1138,MINUS PAD,"thermal grizzly minus pad 8 - 100x 100x 1,0 mm",thermal grizzly ,Oriental Store,https://os-jo.com/thermal-grizzly-minus-pad-8-100x-100x-1-0-mm,https://os-jo.com/image/cache/catalog/products/Accessories/master-gel/81lLXKqG5LL._AC_SX679_-1200x1200.jpeg,25.0,35.0,No Description,"corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components",,"thermal grizzly minus pad 8 - 100x 100x 1,0 mm  corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components"
1139,MINUS PAD,"thermal grizzly minus pad 8 - 100x 100x 0,5 mm",thermal grizzly ,Oriental Store,https://os-jo.com/thermal-grizzly-minus-pad-8-100x-100x-0-5-mm,https://os-jo.com/image/cache/catalog/products/Accessories/master-gel/81lLXKqG5LL._AC_SX679_-1200x1200.jpeg,20.0,20.0,No Description,"corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components",,"thermal grizzly minus pad 8 - 100x 100x 0,5 mm  corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components"
1140,kryonaut,thermal grizzly kryonaut thermal paste 5.55g,thermal grizzly ,Oriental Store,https://os-jo.com/thermal-grizzly-kryonaut-thermal-paste-1g,https://os-jo.com/image/cache/catalog/products/Accessories/master-gel/GRIZZLY-1200x1200.JPEG,18.0,18.0,No Description,"corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components",,"thermal grizzly kryonaut thermal paste 5.55g  corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components"
1141,SF360R,cooler master masterfan sf360r argb 3 fans,cooler master ,Oriental Store,https://os-jo.com/cooler-master-masterfan-sf360r-argb-3-fans,https://os-jo.com/image/cache/catalog/products/Accessories/fans-cooling/SF360R/cooler-master-master-fan-sf360r-argb-1200x1200.JPEG,25.0,35.0,No Description,"corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components",,"cooler master masterfan sf360r argb 3 fans  corsair, hyte, other accessories, asus, case accessories, noctua, gigabyte, darkflash, cooling, lian li, thermal grizzly, cooler master, accessories, thermalright, gaming pc, gaming laptop and gaming accessories, nzxt, components"
